#obj1,#obj2,#obj3,#con1,#con2,#var1,#var2,#Gen,#Eval
0.04,-0.91973716,0.01754184,0.01,0.28245816,0.485050357195125,0.0930799903067922,148,22609
0.04,-0.92946255,0.02474282,0.01,0.27525718,0.485050432875847,0.09309209934692,150,22891
0.04,-0.90971053,0.01014152,0.01,0.28985848,0.485050159408338,0.0930675810186169,151,22971
0.04,-0.92071092,0.0182477,0.01,0.2817523,0.485050441100925,0.093081155012633,151,23053
0.04,-0.92308927,0.02002507,0.01,0.27997493,0.485050376955211,0.0930841679157117,153,23302
0.04,-0.93007326,0.02524219,0.01,0.27475781,0.485050199486051,0.0930930085559269,153,23361
0.04,-0.93205005,0.02665425,0.01,0.27334575,0.485050475344833,0.0930953070513238,153,23371
0.04,-0.92272586,0.01982761,0.01,0.28017239,0.485050012870797,0.0930839412567092,153,23377
0.04,-0.92954886,0.02479579,0.01,0.27520421,0.485050488642744,0.0930921723458776,153,23401
0.04,-0.90882039,0.00949952,0.01,0.29050048,0.485050066327354,0.0930665265781861,154,23464
0.04,-0.91038555,0.01061053,0.01,0.28938947,0.48505032005092,0.0930683243631382,154,23478
0.04,-0.92559856,0.02192041,0.01,0.27807959,0.485050207923735,0.0930874100851529,155,23635
0.04,-0.92654216,0.02256616,0.01,0.27743384,0.485050482291132,0.0930884180623682,155,23691
0.04,-0.91984713,0.01765046,0.01,0.28234954,0.485050220843859,0.093080212992841,155,23706
0.04,-0.91011006,0.01037449,0.01,0.28962551,0.485050479721754,0.0930678802271135,156,23737
0.04,-0.91106939,0.01116772,0.01,0.28883228,0.485050068963892,0.0930693361142657,156,23841
0.04,-0.90965593,0.01010631,0.01,0.28989369,0.485050132749956,0.0930675294566486,157,23889
0.04,-0.92501724,0.02149687,0.01,0.27850313,0.485050168661724,0.093086708002228,157,23973
0.04,-0.91787165,0.01627464,0.01,0.28372536,0.485049767071804,0.0930780273525013,158,24056
0.04,-0.91492677,0.01410464,0.01,0.28589536,0.485049691039449,0.0930743938163211,158,24067
0.04,-0.92986894,0.02510026,0.01,0.27489974,0.485050585081793,0.0930925989338467,158,24074
0.04,-0.91682249,0.01535384,0.01,0.28464616,0.485050485266905,0.0930762670299189,158,24107
0.04,-0.91197294,0.01179698,0.01,0.28820302,0.485050276483105,0.0930703357818675,158,24110
0.04,-0.92945522,0.02472486,0.01,0.27527514,0.485050496131296,0.0930920506723598,158,24148
0.04,-0.9088999,0.00950794,0.01,0.29049206,0.485050321432019,0.0930664664891779,159,24194
0.04,-0.92005271,0.0177701,0.01,0.2822299,0.485050386746419,0.0930803662467781,159,24251
0.04,-0.93135273,0.02622185,0.01,0.27377815,0.485050046617804,0.0930947034284487,159,24311
0.04,-0.91655731,0.01520644,0.01,0.28479356,0.485050236307041,0.0930760911950912,160,24439
0.04,-0.93172038,0.02653166,0.01,0.27346834,0.485049859648074,0.0930952797822423,160,24462
0.04,-0.92061263,0.01818159,0.01,0.28181841,0.485050521172643,0.0930810049694274,161,24559
0.04,-0.91897225,0.01713094,0.01,0.28286906,0.4850507307996,0.0930790332130721,161,24563
0.04,-0.92089111,0.01839498,0.01,0.28160502,0.485050372641506,0.0930814230529442,161,24567
0.04,-0.91949779,0.01734262,0.01,0.28265738,0.485050466226802,0.0930796229502222,161,24619
0.04,-0.91713899,0.01562496,0.01,0.28437504,0.485050547247454,0.0930766728592076,162,24703
0.04,-0.92561531,0.02198069,0.01,0.27801931,0.485049966460545,0.0930875819474581,162,24737
0.04,-0.90673733,0.00789361,0.01,0.29210639,0.485050370664105,0.0930637325914325,163,24804
0.04,-0.90704519,0.00836898,0.01,0.29163102,0.485047629552655,0.0930648260537243,163,24816
0.04,-0.91405696,0.01333436,0.01,0.28666564,0.485050321359615,0.0930729126448648,163,24862
0.04,-0.9182421,0.0164763,0.01,0.2835237,0.485050136341208,0.0930782595548414,163,24866
0.04,-0.90669554,0.0078746,0.01,0.2921254,0.485049087908278,0.0930636607877534,164,24949
0.04,-0.91303575,0.01262518,0.01,0.28737482,0.485050076517789,0.0930717892257962,164,24966
0.04,-0.92773098,0.02345848,0.01,0.27654152,0.48505043055382,0.0930899363688571,164,25060
0.04,-0.93326777,0.02792536,0.01,0.27207464,0.485051025117463,0.0930970253136413,164,25066
0.04,-0.92286539,0.01985144,0.01,0.28014856,0.485050414986317,0.0930838643411181,164,25081
0.04,-0.90735531,0.00850597,0.01,0.29149403,0.485049594504873,0.0930649901694933,165,25097
0.04,-0.90669835,0.00787841,0.01,0.29212159,0.485049084709031,0.0930636700294825,165,25105
0.04,-0.90960783,0.01000348,0.01,0.28999652,0.485050471479303,0.0930672576009544,165,25191
0.04,-0.92707229,0.02298907,0.01,0.27701093,0.485050333075598,0.0930891739696752,165,25197
0.04,-0.92704743,0.0229553,0.01,0.2770447,0.485050410426323,0.0930890945602555,165,25221
0.04,-0.90669554,0.0078746,0.01,0.2921254,0.485049087908278,0.0930636607877534,166,25253
0.04,-0.90804797,0.00891207,0.01,0.29108793,0.485050138651375,0.0930655158639488,166,25313
0.04,-0.92842853,0.02398393,0.01,0.27601607,0.485050390776877,0.0930908331428232,166,25345
0.04,-0.93065655,0.02567804,0.01,0.27432196,0.485050184044169,0.0930937473016234,166,25352
0.04,-0.92483282,0.02134054,0.01,0.27865946,0.4850502669658,0.0930864160337289,167,25415
0.04,-0.92156798,0.01894431,0.01,0.28105569,0.485050134968991,0.0930824176702043,167,25459
0.04,-0.91424716,0.01358575,0.01,0.28641425,0.485049765046658,0.09307349811575,167,25478
0.04,-0.91576821,0.01464233,0.01,0.28535767,0.485050590674835,0.0930749756875915,167,25518
0.04,-0.92358631,0.02050025,0.01,0.27949975,0.485049840129664,0.0930851247104104,168,25654
0.04,-0.91087824,0.01105527,0.01,0.28894473,0.485049920618138,0.0930691898686463,169,25741
0.04,-0.9090516,0.00972141,0.01,0.29027859,0.485049812341616,0.0930669743206456,169,25748
0.04,-0.92678541,0.02278513,0.01,0.27721487,0.485050288159599,0.0930888434831496,169,25750
0.04,-0.91732818,0.01576327,0.01,0.28423673,0.485050544664632,0.0930769083566808,169,25761
0.04,-0.91857654,0.01677492,0.01,0.28322508,0.485049881626865,0.0930788367821798,169,25762
0.04,-0.92576921,0.02201211,0.01,0.27798789,0.485050384177469,0.0930875132506604,169,25777
0.04,-0.92720461,0.0230585,0.01,0.2769415,0.485050503310836,0.0930892380110179,169,25790
0.04,-0.92711747,0.02302095,0.01,0.27697905,0.485050341471438,0.0930892252226818,169,25810
0.04,-0.91531265,0.01423846,0.01,0.28576154,0.485050460536206,0.0930743952207455,169,25848
0.04,-0.93170178,0.02653014,0.01,0.27346986,0.4850497976773,0.09309529526673,169,25857
0.04,-0.90759355,0.00865977,0.01,0.29134023,0.48504971049667,0.0930652154883348,170,25893
0.04,-0.92677599,0.0227826,0.01,0.2772174,0.485050265578668,0.0930888457828566,170,25916
0.04,-0.91993427,0.01769738,0.01,0.28230262,0.4850505452662,0.0930801660586685,170,25929
0.04,-0.92938381,0.02470398,0.01,0.27529602,0.485050334046795,0.0930920626860792,170,25999
0.04,-0.92725039,0.02319566,0.01,0.27680434,0.485049957618402,0.0930896312992549,171,26012
0.04,-0.91037482,0.01059489,0.01,0.28940511,0.485050358908719,0.0930682866948182,171,26042
0.04,-0.91753697,0.01589887,0.01,0.28410113,0.485050410015304,0.0930772071137182,171,26054
0.04,-0.92455965,0.02109801,0.01,0.27890199,0.485050468208384,0.0930859488636481,171,26070
0.04,-0.91833621,0.01647754,0.01,0.28352246,0.485050482515665,0.0930781608550778,171,26095
0.04,-0.93319595,0.02787195,0.01,0.27212805,0.485050230659224,0.0930971999513113,171,26159
0.04,-0.93069214,0.02574683,0.01,0.27425317,0.485050630146152,0.0930936447858473,172,26237
0.04,-0.91319942,0.01275906,0.01,0.28724094,0.485050013707764,0.0930720330490875,172,26240
0.04,-0.9112516,0.01124332,0.01,0.28875668,0.485050530468867,0.0930693075201848,172,26243
0.04,-0.91278452,0.01248906,0.01,0.28751094,0.48504982277129,0.0930716337892379,173,26352
0.04,-0.91046941,0.01067086,0.01,0.28932914,0.485050329782505,0.0930684231518233,173,26369
0.04,-0.92276078,0.01985135,0.01,0.28014865,0.485050616759005,0.0930837259079648,173,26374
0.04,-0.91663945,0.015285,0.01,0.284715,0.485050147406827,0.0930762494240677,173,26384
0.04,-0.91363639,0.01301736,0.01,0.28698264,0.485050536230467,0.0930722906003571,173,26405
0.04,-0.92645413,0.02255531,0.01,0.27744469,0.485050207595514,0.0930884797695066,173,26412
0.04,-0.93222046,0.02681183,0.01,0.27318817,0.485050318330516,0.0930956182397869,173,26422
0.04,-0.91259593,0.01233746,0.01,0.28766254,0.485049881651279,0.0930713612461679,173,26435
0.04,-0.93122405,0.02613321,0.01,0.27386679,0.485050011951749,0.0930945642094078,173,26439
0.04,-0.91884923,0.01693949,0.01,0.28306051,0.485050072246464,0.0930790585199822,173,26456
0.04,-0.90680087,0.00801736,0.01,0.29198264,0.485049090953106,0.0930640116904175,174,26492
0.04,-0.92520744,0.02160067,0.01,0.27839933,0.485050357132779,0.0930868279948468,174,26516
0.04,-0.92690611,0.02285061,0.01,0.27714939,0.485050409674597,0.0930889184021443,174,26571
0.04,-0.92251784,0.01968027,0.01,0.28031973,0.485049977432309,0.0930837033736599,175,26640
0.04,-0.92243367,0.01960927,0.01,0.28039073,0.485050020629845,0.0930835711735711,175,26690
0.04,-0.92432642,0.02092911,0.01,0.27907089,0.485050447229649,0.0930856704301447,175,26695
0.04,-0.91706598,0.0155447,0.01,0.2844553,0.485050514421869,0.0930765692610017,175,26704
0.04,-0.92589247,0.02211996,0.01,0.27788004,0.485050301432443,0.0930877190322888,175,26723
0.04,-0.93082368,0.02575884,0.01,0.27424116,0.485050402042998,0.0930938199535854,175,26744
0.04,-0.91614836,0.01488374,0.01,0.28511626,0.485050333375862,0.0930755193052173,176,26842
0.04,-0.91024041,0.01049922,0.01,0.28950078,0.485050338481544,0.0930681314718897,176,26852
0.04,-0.93255818,0.02723797,0.01,0.27276203,0.485049432306837,0.0930965940803662,176,26883
0.04,-0.92741662,0.02323375,0.01,0.27676625,0.485050387612998,0.0930895702757972,176,26893
0.04,-0.91407418,0.01347873,0.01,0.28652127,0.485049657363362,0.0930733491872104,176,26895
0.04,-0.91329336,0.01277567,0.01,0.28722433,0.485050552404855,0.0930718678733385,176,26918
0.04,-0.91350782,0.01296465,0.01,0.28703535,0.485050130923432,0.0930723452591879,177,27028
0.04,-0.93104559,0.02598018,0.01,0.27401982,0.485050116097258,0.093094276087894,177,27044
0.04,-0.92631429,0.02246222,0.01,0.27753778,0.485050153717113,0.0930883386372184,177,27057
0.04,-0.91246384,0.0122259,0.01,0.2877741,0.48504995004466,0.0930711534060858,178,27086
0.04,-0.91379642,0.01315997,0.01,0.28684003,0.485050566298395,0.0930725019054875,178,27089
0.04,-0.91236371,0.01205474,0.01,0.28794526,0.485050438785209,0.0930707227566342,178,27138
0.04,-0.93096572,0.02586784,0.01,0.27413216,0.485050383890443,0.0930940088564464,178,27201
0.04,-0.92761487,0.02338956,0.01,0.27661044,0.485050343704214,0.0930898455485733,178,27211
0.04,-0.93030345,0.02545929,0.01,0.27454071,0.485049965871074,0.0930934423043601,178,27218
0.04,-0.9066751,0.00784395,0.01,0.29215605,0.485049295691795,0.0930635925207432,179,27237
0.04,-0.90877265,0.00945625,0.01,0.29054375,0.485050106029823,0.0930664421158968,179,27260
0.04,-0.90952629,0.00995387,0.01,0.29004613,0.485050416466937,0.0930671900547726,179,27301
0.04,-0.91560268,0.01447489,0.01,0.28552511,0.485050353585787,0.093074824653445,179,27309
0.04,-0.92460811,0.02116075,0.01,0.27883925,0.485050332883726,0.0930860939621414,179,27320
0.04,-0.92406559,0.02074429,0.01,0.27925571,0.485050522066654,0.0930853213392139,179,27327
0.04,-0.9249028,0.02141064,0.01,0.27858936,0.485050175371508,0.0930865607842881,179,27333
0.04,-0.92271447,0.019827,0.01,0.280173,0.485049973290091,0.0930839517494898,179,27342
0.04,-0.92263168,0.01971724,0.01,0.28028276,0.485050568496197,0.0930835464441099,179,27354
0.04,-0.92173195,0.01904955,0.01,0.28095045,0.485050217774054,0.0930825708552529,179,27355
0.04,-0.92710173,0.02299361,0.01,0.27700639,0.485050420451231,0.0930891561723373,179,27357
0.04,-0.92230332,0.01946042,0.01,0.28053958,0.485050283620813,0.0930832438606627,179,27363
0.04,-0.92238617,0.01952159,0.01,0.28047841,0.485050285310676,0.0930833464040701,180,27405
0.04,-0.92479289,0.02127208,0.01,0.27872792,0.485050462953992,0.093086243632072,180,27448
0.04,-0.91774607,0.01617802,0.01,0.28382198,0.485049784315596,0.0930778595455527,180,27463
0.04,-0.91773862,0.01604297,0.01,0.28395703,0.485050513400219,0.0930774096418157,180,27468
0.04,-0.91483837,0.01398742,0.01,0.28601258,0.48504995172556,0.0930741204322101,180,27469
0.04,-0.91969961,0.0174912,0.01,0.2825088,0.485050472150301,0.0930798715401445,180,27483
0.04,-0.92032117,0.01810556,0.01,0.28189444,0.485049699088217,0.0930811315778369,180,27516
0.04,-0.92422581,0.02092586,0.01,0.27907414,0.485050601013175,0.0930855512170444,181,27541
0.04,-0.92688823,0.02283276,0.01,0.27716724,0.485050432856321,0.0930888815889932,181,27564
0.04,-0.90790659,0.00873635,0.01,0.29126365,0.485050496041533,0.0930651157966186,181,27569
0.04,-0.91144621,0.01139516,0.01,0.28860484,0.485050332036604,0.0930696426797903,181,27597
0.04,-0.91899782,0.01715162,0.01,0.28284838,0.485050732953454,0.0930790659684144,181,27598
0.04,-0.92780304,0.02351158,0.01,0.27648842,0.48505043249623,0.0930900252639157,181,27614
0.04,-0.91782826,0.01619109,0.01,0.28380891,0.485050026202755,0.0930778111543291,181,27616
0.04,-0.92740768,0.02322862,0.01,0.27677138,0.485050380059535,0.0930895638463319,181,27635
0.04,-0.92465204,0.02116693,0.01,0.27883307,0.485050466183255,0.0930860655630519,181,27636
0.04,-0.92765272,0.02339383,0.01,0.27660617,0.485050463773963,0.0930898177861565,181,27642
0.04,-0.91150814,0.01160793,0.01,0.28839207,0.485049490212072,0.0930702462132048,181,27672
0.04,-0.9323256,0.02692363,0.01,0.27307637,0.485050147781463,0.0930958562329639,181,27682
0.04,-0.90669107,0.0078625,0.01,0.2921375,0.485049519626903,0.093063645712787,181,27684
0.04,-0.90677667,0.0079136,0.01,0.2920864,0.485050417229779,0.0930637527055896,182,27731
0.04,-0.91056514,0.01083538,0.01,0.28916462,0.485049857907686,0.0930688376902748,182,27748
0.04,-0.91444683,0.01366398,0.01,0.28633602,0.485050117838131,0.093073527188536,182,27751
0.04,-0.90797049,0.00884196,0.01,0.29115804,0.485050202389472,0.0930653792005496,182,27757
0.04,-0.91173464,0.01163024,0.01,0.28836976,0.485050225669159,0.0930700696734726,182,27760
0.04,-0.91756213,0.01590522,0.01,0.28409478,0.485050504816538,0.0930771858520561,182,27762
0.04,-0.91543275,0.01439539,0.01,0.28560461,0.485050118379322,0.0930747591964557,182,27763
0.04,-0.92113894,0.01857902,0.01,0.28142098,0.485050371780154,0.0930817333504411,183,27922
0.04,-0.91537321,0.01429423,0.01,0.28570577,0.48505052139385,0.0930744559548747,183,27926
0.04,-0.92959243,0.02489332,0.01,0.27510668,0.485050159688134,0.0930924324268305,183,27960
0.04,-0.92072046,0.01829701,0.01,0.28170299,0.485050565777327,0.0930811564741363,183,27966
0.04,-0.91655272,0.01515443,0.01,0.28484557,0.485050481525518,0.0930759321911046,183,27980
0.04,-0.93089324,0.02585745,0.01,0.27414255,0.485050164962677,0.093094055105259,183,27983
0.04333333,-0.72000003,0.0028607,0.00666667,0.2971393,0.905670203861105,0.00830213678618431,184,28036
0.04,-0.90962726,0.01002875,0.01,0.28997125,0.485050416700411,0.0930673161213247,184,28051
0.04,-0.9174214,0.01584193,0.01,0.28415807,0.485050556623226,0.093077029353118,184,28058
0.04,-0.91095012,0.01105813,0.01,0.28894187,0.48505017521958,0.0930691205712987,184,28109
0.04,-0.92511523,0.02151688,0.01,0.27848312,0.485050434631066,0.0930866642771925,185,28256
0.04,-0.90670866,0.00787882,0.01,0.29212118,0.485050065325819,0.0930637043762196,186,28334
0.04,-0.91087419,0.01104565,0.01,0.28895435,0.485049953941438,0.0930691639628911,186,28343
0.04,-0.91361433,0.01300388,0.01,0.28699612,0.485050331918262,0.0930723528312517,186,28396
0.04,-0.92599845,0.02216499,0.01,0.27783501,0.48505047113921,0.0930877454784663,186,28401
0.04,-0.92333359,0.02024048,0.01,0.27975952,0.485050571557057,0.0930844249596981,186,28406
0.04,-0.92442459,0.02108414,0.01,0.27891586,0.48505003235218,0.0930860523991587,186,28409
0.04,-0.92414892,0.02080687,0.01,0.27919313,0.485050399418256,0.0930854784193623,186,28411
0.04,-0.91280258,0.01252121,0.01,0.28747879,0.485049728104432,0.0930717155035453,186,28416
0.04,-0.93048608,0.0255263,0.01,0.2744737,0.485050544941557,0.0930933552887316,186,28426
0.04,-0.92041367,0.01811941,0.01,0.28188059,0.485050628772262,0.0930807966474616,186,28433
0.04,-0.92189175,0.01917141,0.01,0.28082859,0.485050201090961,0.0930827809996543,186,28434
0.04,-0.92907828,0.02450935,0.01,0.27549065,0.485050172358933,0.0930917818743969,186,28435
0.04,-0.93115002,0.02608751,0.01,0.27391249,0.48504996545418,0.0930945007540382,186,28438
0.04,-0.9162342,0.01494257,0.01,0.28505743,0.485050357881547,0.0930756112727432,187,28460
0.04,-0.92381364,0.02057598,0.01,0.27942402,0.485050309113328,0.0930851157543464,187,28505
0.04,-0.90987116,0.01028208,0.01,0.28971792,0.485050051608514,0.0930678491903476,187,28527
0.04,-0.92761028,0.02335597,0.01,0.27664403,0.485050498889935,0.0930897434023693,187,28532
0.04,-0.921013,0.01850059,0.01,0.28149941,0.485050296045397,0.093081623269076,187,28541
0.04,-0.92086679,0.01837308,0.01,0.28162692,0.485050392003337,0.0930813805233224,187,28550
0.04,-0.92386651,0.02059714,0.01,0.27940286,0.485050400429687,0.0930851248101804,187,28554
0.04,-0.92909431,0.02451085,0.01,0.27548915,0.485050566587698,0.093091623787963,187,28563
0.04,-0.92844927,0.02403219,0.01,0.27596781,0.485050566552075,0.0930908174529016,187,28564
0.04,-0.93248576,0.02702782,0.01,0.27297218,0.48505022159483,0.0930960102680853,187,28586
0.04,-0.93004668,0.02516977,0.01,0.27483023,0.485050465469261,0.0930928091098145,187,28599
0.04,-0.91416305,0.01355507,0.01,0.28644493,0.48504960497004,0.0930734930413263,188,28629
0.04,-0.9070347,0.00816341,0.01,0.29183659,0.485050122690026,0.0930642592930154,188,28635
0.04,-0.92624414,0.0223549,0.01,0.2776451,0.485050432503389,0.0930880766610804,188,28658
0.04,-0.91137743,0.01133196,0.01,0.28866804,0.485050524527841,0.093069462580664,188,28666
0.04,-0.91912508,0.0172057,0.01,0.2827943,0.485050682194711,0.0930792059476187,188,28682
0.04,-0.92341077,0.02040726,0.01,0.27959274,0.485049652168497,0.0930850227821103,188,28683
0.04,-0.92819941,0.02382624,0.01,0.27617376,0.485050328771977,0.0930905855502782,188,28685
0.04,-0.92067897,0.01822753,0.01,0.28177247,0.485050517036649,0.0930810863549581,188,28704
0.04,-0.91989756,0.01766332,0.01,0.28233668,0.485050344791532,0.0930801985700645,188,28706
0.04,-0.90694869,0.00802639,0.01,0.29197361,0.485050492062367,0.093063920918326,188,28713
0.04,-0.9159109,0.01479306,0.01,0.28520694,0.485049902041192,0.093075492111074,188,28715
0.04,-0.92189354,0.0191905,0.01,0.2808095,0.485050111380361,0.0930828392819579,188,28724
0.04,-0.92310923,0.02005089,0.01,0.27994911,0.485050321441418,0.0930842275671746,188,28731
0.04,-0.92878884,0.02423364,0.01,0.27576636,0.485050502908013,0.0930912180847506,188,28752
0.04,-0.91951799,0.01739881,0.01,0.28260119,0.485050258378145,0.093079778130447,189,28796
0.04,-0.93291026,0.02732029,0.01,0.27267971,0.485050335242918,0.0930964698808526,189,28798
0.04,-0.91409606,0.01355127,0.01,0.28644873,0.485049373285602,0.0930735540887198,189,28828
0.04,-0.90863091,0.00929185,0.01,0.29070815,0.485050404907442,0.093066078146144,189,28832
0.04,-0.92228192,0.0194501,0.01,0.2805499,0.485050255659613,0.0930832346134014,189,28836
0.04,-0.92786282,0.02360337,0.01,0.27639663,0.485050574502863,0.0930900873864336,189,28837
0.04,-0.92961776,0.02493497,0.01,0.27506503,0.485050044457822,0.0930925361306077,189,28888
0.04,-0.92890167,0.0243905,0.01,0.2756095,0.485050110864461,0.0930915995615929,189,28894
0.04,-0.93131977,0.0262075,0.01,0.2737925,0.485049995453328,0.0930946941640779,189,28895
0.04,-0.91014546,0.01047506,0.01,0.28952494,0.485050104830066,0.0930681587919954,190,28933
0.04,-0.90858155,0.0092835,0.01,0.2907165,0.485050262097636,0.0930661056631976,190,28938
0.04,-0.92361057,0.0205206,0.01,0.2794794,0.485049828392368,0.0930851624063902,190,28951
0.04,-0.92523795,0.02161665,0.01,0.27838335,0.485050525196163,0.0930867879431502,190,28964
0.04,-0.92474705,0.02126546,0.01,0.27873454,0.485050324793098,0.0930862727143781,190,28989
0.04,-0.92544788,0.02176604,0.01,0.27823396,0.485050422782341,0.0930870874821626,190,29013
0.04,-0.92846698,0.02404834,0.01,0.27595166,0.485050570341019,0.0930908410062752,190,29015
0.04,-0.91479152,0.01389345,0.01,0.28610655,0.485050250390222,0.0930738751756323,190,29019
0.04,-0.92776722,0.02348901,0.01,0.27651099,0.485050412336353,0.0930899931106484,190,29029
0.04,-0.92306852,0.01999579,0.01,0.28000421,0.48505051108422,0.0930840709604444,190,29038
0.04,-0.92603165,0.02234087,0.01,0.27765913,0.485049707709217,0.0930882640554006,190,29053
0.04,-0.92861784,0.02410901,0.01,0.27589099,0.485050468469629,0.093091021247819,190,29054
0.04,-0.93162304,0.02642048,0.01,0.27357952,0.485050056218352,0.0930950352590531,190,29063
0.04,-0.90711421,0.00839759,0.01,0.29160241,0.485049238777802,0.0930649111514163,191,29107
0.04,-0.91552764,0.01440576,0.01,0.28559424,0.485050517501593,0.0930746475816545,191,29121
0.04,-0.93217057,0.02679281,0.01,0.27320719,0.485050227513682,0.0930956126367895,191,29131
0.04,-0.92327917,0.02020479,0.01,0.27979521,0.485050181269095,0.0930845276505443,191,29143
0.04,-0.91857606,0.01667946,0.01,0.28332054,0.485050361548846,0.0930785362468717,191,29149
0.04,-0.92177445,0.01908657,0.01,0.28091343,0.485050190053563,0.0930826412952215,191,29153
0.04,-0.91156417,0.01163014,0.01,0.28836986,0.485049587933005,0.0930702551914918,191,29162
0.04,-0.92402506,0.0207173,0.01,0.2792827,0.485050525928599,0.0930852721507363,191,29166
0.04,-0.90906024,0.00983112,0.01,0.29016888,0.485049291084394,0.0930673109081122,191,29169
0.04,-0.92389369,0.02062449,0.01,0.27937551,0.485050364209242,0.0930851814234669,191,29173
0.04,-0.92976993,0.0250686,0.01,0.2749314,0.485049939845123,0.0930927917053322,191,29201
0.04,-0.9291541,0.02456257,0.01,0.27543743,0.485050187544072,0.0930918671138087,191,29216
0.04,-0.93194193,0.02660511,0.01,0.27339489,0.485050318500229,0.0930952699336891,191,29223
0.04,-0.91061425,0.01083715,0.01,0.28916285,0.485050032922157,0.0930687897150227,192,29251
0.04,-0.91117662,0.01120994,0.01,0.28879006,0.485050257353382,0.0930693524065619,192,29254
0.04,-0.92139435,0.01886236,0.01,0.28113764,0.4850498982628,0.0930823485327566,192,29255
0.04,-0.91120118,0.0112395,0.01,0.2887605,0.48505020019243,0.0930694188310157,192,29267
0.04,-0.92857701,0.02410391,0.01,0.27589609,0.485050537499489,0.0930909662430891,192,29269
0.04,-0.91495436,0.01420532,0.01,0.28579468,0.485049286409941,0.0930746812187032,192,29282
0.04,-0.92044449,0.01813401,0.01,0.28186599,0.485050017362569,0.0930810868377298,192,29292
0.04,-0.92661804,0.02263937,0.01,0.27736063,0.485050523624729,0.0930885123793394,192,29296
0.04,-0.9314788,0.02629286,0.01,0.27370714,0.485050160177585,0.0930947900008338,192,29297
0.04,-0.91919529,0.01721749,0.01,0.28278251,0.485050631411966,0.093079274682466,192,29305
0.04,-0.92728359,0.02320189,0.01,0.27679811,0.485050050332428,0.0930896148001064,192,29309
0.04,-0.92186362,0.01913317,0.01,0.28086683,0.48505055062042,0.0930825796912642,192,29318
0.04,-0.92145348,0.01888713,0.01,0.28111287,0.485049994711498,0.0930823621783887,192,29335
0.04,-0.92921484,0.02459394,0.01,0.27540606,0.485050558619329,0.0930917714323161,192,29354
0.04,-0.93017584,0.02537137,0.01,0.27462863,0.48504993182898,0.0930933040979968,192,29360
0.04,-0.91840905,0.01655366,0.01,0.28344634,0.485050371132906,0.093078321519357,192,29363
0.04,-0.92644036,0.02250667,0.01,0.27749333,0.485050522494013,0.093088289917323,192,29369
0.04,-0.91892111,0.01709944,0.01,0.28290056,0.485049534313053,0.0930794845988623,193,29380
0.04,-0.9066655,0.007828,0.01,0.292172,0.485049658442803,0.0930635605891332,193,29391
0.04,-0.92915767,0.02456621,0.01,0.27543379,0.485050182656641,0.093091874664913,193,29393
0.04,-0.90667397,0.00783486,0.01,0.29216514,0.485049845079053,0.0930635888628402,193,29403
0.04,-0.90905297,0.00972178,0.01,0.29027822,0.485049815673125,0.0930669739677399,193,29406
0.04,-0.91086185,0.01094125,0.01,0.28905875,0.485050434517324,0.0930688481728316,193,29428
0.04,-0.91879177,0.01682929,0.01,0.28317071,0.485050413036336,0.0930787736648763,193,29435
0.04,-0.9158051,0.01465533,0.01,0.28534467,0.48505020082276,0.0930751731047765,193,29445
0.04,-0.91888404,0.01704102,0.01,0.28295898,0.485049690318643,0.0930793407679649,193,29457
