-326.009758191972,-2179.2498451448
-328.832000861308,-2178.82577669936
-331.659093970648,-2178.39723085267
-334.491035551934,-2177.96418637575
-337.327823522242,-2177.52662199059
-340.169455682899,-2177.08451637055
-343.015929718606,-2176.63784814086
-345.867243196553,-2176.18659587904
-348.723393565533,-2175.73073811539
-351.584378155056,-2175.27025333344
-354.450194174462,-2174.80511997045
-357.320838712033,-2174.3353164179
-360.196308734096,-2173.86082102197
-363.076601084139,-2173.38161208408
-365.961712481912,-2172.89766786135
-368.851639522533,-2172.40896656719
-371.746378675593,-2171.91548637178
-374.645926284258,-2171.41720540264
-377.550278564374,-2170.91410174515
-380.459431603564,-2170.40615344315
-383.373381360329,-2169.89333849946
-386.29212366315,-2169.3756348765
-389.215654209584,-2168.85302049683
-392.143968565362,-2168.32547324377
-395.077062163489,-2167.792970962
-398.014930303338,-2167.25549145818
-400.957568149749,-2166.71301250153
-403.904970732121,-2166.1655118245
-406.857132943515,-2165.61296712339
-409.814049539742,-2165.05535605902
-412.775715138466,-2164.49265625733
-415.742124218294,-2163.92484531013
-418.713271117875,-2163.35190077568
-421.689150034993,-2162.77380017947
-424.66975502567,-2162.19052101484
-427.655080003254,-2161.60204074372
-430.645118737522,-2161.00833679733
-433.639864853778,-2160.4093865769
-436.639311831946,-2159.80516745445
-439.643453005674,-2159.19565677343
-442.652281561435,-2158.58083184959
-445.665790537623,-2157.96066997165
-448.683972823657,-2157.33514840212
-451.706821159086,-2156.70424437806
-454.734328132692,-2156.0679351119
-457.766486181597,-2155.4261977922
-460.803287590365,-2154.77900958449
-463.844724490118,-2154.12634763207
-466.890788857641,-2153.46818905687
-469.941472514499,-2152.80451096027
-472.996767126145,-2152.13529042396
-476.05666420104,-2151.46050451078
-479.121155089773,-2150.78013026563
-482.190230984176,-2150.09414471633
-485.26388291645,-2149.40252487449
-488.342101758291,-2148.70524773648
-491.424878220016,-2148.00229028426
-494.512202849693,-2147.29362948637
-497.604066032277,-2146.57924229881
-500.700457988743,-2145.85910566604
-503.801368775227,-2145.13319652189
-506.906788282168,-2144.40149179053
-510.016706233454,-2143.66396838748
-513.13111218557,-2142.92060322057
-516.249995526753,-2142.17137319091
-519.373345476146,-2141.41625519396
-522.50115108296,-2140.65522612049
-525.633401225635,-2139.88826285766
-528.770084611011,-2139.11534229
-531.911189773502,-2138.33644130051
-535.056705074269,-2137.5515367717
-538.2066187004,-2136.76060558666
-541.360918664103,-2135.96362463015
-544.519592801888,-2135.16057078967
-547.682628773769,-2134.3514209566
-550.85001406246,-2133.53615202728
-554.021735972583,-2132.71474090417
-557.197781629878,-2131.88716449693
-560.378137980421,-2131.05339972362
-563.562791789842,-2130.21342351184
-566.751729642556,-2129.36721279989
-569.944937940998,-2128.51474453794
-573.142402904857,-2127.65599568926
-576.344110570328,-2126.79094323135
-579.550046789359,-2125.91956415723
-582.760197228912,-2125.04183547659
-585.97454737023,-2124.15773421708
-589.193082508105,-2123.26723742552
-592.415787750158,-2122.37032216914
-595.642648016129,-2121.4669655369
-598.873648037164,-2120.55714464069
-602.10877235512,-2119.64083661667
-605.348005321873,-2118.71801862655
-608.591331098629,-2117.78866785891
-611.838733655255,-2116.85276153046
-615.090196769608,-2115.91027688745
-618.34570402687,-2114.96119120695
-621.605238818904,-2114.00548179821
-624.868784343608,-2113.04312600404
-628.136323604278,-2112.07410120216
-631.407839408985,-2111.09838480656
-634.683314369958,-2110.11595426895
-637.962730902976,-2109.1267870801
-641.246071226771,-2108.13086077127
-644.533317362438,-2107.12815291566
-647.824451132856,-2106.11864112979
-651.11945416212,-2105.10230307499
-654.418307874981,-2104.0791164588
-657.720993496299,-2103.04905903648
-661.027492050499,-2102.01210861247
-664.337784361051,-2100.96824304182
-667.651851049945,-2099.91744023178
-670.969672537189,-2098.85967814319
-674.291229040311,-2097.79493479208
-677.616500573877,-2096.72318825114
-680.945466949016,-2095.64441665126
-684.278107772958,-2094.55859818308
-687.614402448586,-2093.46571109853
-690.954330173999,-2092.36573371239
-694.297869942083,-2091.25864440386
-697.645000540098,-2090.14442161813
-700.995700549281,-2089.02304386798
-704.34994834445,-2087.89448973533
-707.707722093636,-2086.75873787293
-711.068999757713,-2085.61576700589
-714.433759090054,-2084.46555593333
-717.801977636189,-2083.30808353003
-721.173632733487,-2082.14332874804
-724.548701510843,-2080.97127061835
-727.927160888382,-2079.79188825252
-731.30898757718,-2078.60516084437
-734.694158078993,-2077.41106767163
-738.082648686006,-2076.20958809766
-741.474435480594,-2075.00070157307
-744.869494335097,-2073.78438763748
-748.267800911608,-2072.56062592121
-751.669330661783,-2071.32939614694
-755.074058826662,-2070.09067813152
-758.4819604365,-2068.84445178762
-761.893010310621,-2067.59069712548
-765.307183057289,-2066.32939425468
-768.724453073586,-2065.06052338587
-772.144794545312,-2063.78406483251
-775.568181446902,-2062.49999901264
-778.994587541359,-2061.20830645068
-782.423986380198,-2059.90896777914
-785.856351303413,-2058.60196374046
-789.291655439459,-2057.28727518877
-792.729871705252,-2055.96488309168
-796.17097280618,-2054.63476853208
-799.614931236143,-2053.29691270995
-803.061719277597,-2051.95129694418
-806.51130900163,-2050.59790267436
-809.963672268041,-2049.2367114626
-813.418780725446,-2047.8677049954
-816.876605811404,-2046.49086508541
-820.337118752555,-2045.10617367333
-823.800290564777,-2043.71361282969
-827.266092053369,-2042.31316475675
-830.734493813241,-2040.90481179031
-834.205466229134,-2039.48853640157
-837.678979475855,-2038.06432119899
-841.155003518525,-2036.63214893013
-844.633508112858,-2035.19200248354
-848.114462805449,-2033.74386489062
-851.597836934089,-2032.28771932745
-855.083599628095,-2030.82354911673
-858.571719808664,-2029.35133772957
-862.06216618924,-2027.87106878744
-865.554907275911,-2026.38272606401
-869.049911367818,-2024.88629348702
-872.54714655759,-2023.38175514019
-876.046580731795,-2021.8690952651
-879.548181571416,-2020.34829826305
-883.051916552341,-2018.81934869696
-886.557752945888,-2017.28223129327
-890.065657819331,-2015.73693094378
-893.575598036465,-2014.1834327076
-897.087540258182,-2012.621721813
-900.601450943075,-2011.05178365929
-904.117296348055,-2009.47360381874
-907.635042528999,-2007.88716803843
-911.154655341413,-2006.29246224215
-914.676100441121,-2004.6894725323
-918.199343284974,-2003.07818519174
-921.724349131578,-2001.45858668571
-925.251083042053,-1999.83066366368
-928.779509880805,-1998.19440296123
-932.309594316323,-1996.54979160194
-935.841300822002,-1994.89681679925
-939.374593676984,-1993.23546595835
-942.909436967024,-1991.56572667801
-946.445794585379,-1989.88758675249
-949.983630233715,-1988.20103417335
-953.522907423044,-1986.50605713134
-957.063589474677,-1984.80264401825
-960.605639521207,-1983.09078342875
-964.149020507509,-1981.37046416222
-967.693695191763,-1979.64167522461
-971.239626146506,-1977.90440583027
-974.7867757597,-1976.15864540376
-978.335106235829,-1974.40438358167
-981.884579597015,-1972.64161021448
-985.435157684157,-1970.87031536831
-988.986802158101,-1969.09048932676
-992.539474500821,-1967.30212259267
-996.093136016633,-1965.50520588996
-999.647747833429,-1963.69973016537
-1003.20327090393,-1961.88568659024
-1006.75966600699,-1960.06306656227
-1010.31689374884,-1958.23186170731
-1013.8749145645,-1956.39206388107
-1017.43368871907,-1954.54366517085
-1020.99317630912,-1952.68665789732
-1024.55333726408,-1950.8210346162
-1028.11413134769,-1948.94678811998
-1031.67551815942,-1947.0639114396
-1035.23745713594,-1945.1723978462
-1038.7999075526,-1943.27224085271
-1042.36282852499,-1941.3634342156
-1045.92617901043,-1939.44597193648
-1049.48991780955,-1937.51984826378
-1053.05400356787,-1935.58505769436
-1056.61839477743,-1933.64159497513
-1060.18304977838,-1931.68945510468
-1063.74792676067,-1929.72863333485
-1067.3129837657,-1927.75912517232
-1070.87817868805,-1925.78092638019
-1074.44346927718,-1923.79403297953
-1078.00881313916,-1921.79844125088
-1081.5741677385,-1919.79414773584
-1085.13949039987,-1917.78114923855
-1088.70473830995,-1915.75944282717
-1092.26986851926,-1913.7290258354
-1095.83483794404,-1911.68989586391
-1099.39960336807,-1909.6420507818
-1102.96412144465,-1907.58548872805
-1106.52834869847,-1905.5202081129
-1110.09224152758,-1903.4462076193
-1113.65575620534,-1901.36348620423
-1117.21884888244,-1899.27204310015
-1120.78147558889,-1897.17187781624
-1124.34359223607,-1895.06299013982
-1127.90515461875,-1892.94538013764
-1131.46611841723,-1890.81904815713
-1135.02643919936,-1888.68399482773
-1138.58607242271,-1886.5402210621
-1142.14497343671,-1884.38772805738
-1145.70309748477,-1882.22651729642
-1149.26039970652,-1880.05659054892
-1152.81683513992,-1877.87794987267
-1156.3723587236,-1875.69059761466
-1159.92692529898,-1873.49453641222
-1163.48048961261,-1871.28976919418
-1167.03300631843,-1869.07629918186
-1170.58442998004,-1866.85412989025
-1174.13471507307,-1864.62326512899
-1177.68381598744,-1862.3837090034
-1181.23168702981,-1860.13546591551
-1184.77828242588,-1857.87854056501
-1188.32355632281,-1855.61293795024
-1191.86746279162,-1853.33866336907
-1195.40995582964,-1851.05572241988
-1198.95098936292,-1848.76412100237
-1202.49051724873,-1846.46386531848
-1206.02849327801,-1844.15496187321
-1209.56487117787,-1841.8374174754
-1213.09960461414,-1839.51123923857
-1216.63264719383,-1837.17643458164
-1220.16395246775,-1834.83301122971
-1223.69347393302,-1832.4809772147
-1227.22116503566,-1830.12034087612
-1230.74697917319,-1827.75111086167
-1234.27086969722,-1825.37329612791
-1237.79278991612,-1822.98690594082
-1241.31269309757,-1820.59194987643
-1244.83053247128,-1818.18843782136
-1248.34626123165,-1815.77637997331
-1251.8598325404,-1813.3557868416
-1255.3711995293,-1810.92666924764
-1258.88031530287,-1808.48903832535
-1262.38713294109,-1806.04290552156
-1265.89160550212,-1803.58828259647
-1269.39368602504,-1801.12518162391
-1272.89332753263,-1798.65361499176
-1276.39048303409,-1796.17359540218
-1279.88510552784,-1793.68513587195
-1283.37714800432,-1791.18824973265
-1286.86656344873,-1788.6829506309
-1290.3533048439,-1786.16925252855
-1293.83732517306,-1783.64716970286
-1297.31857742267,-1781.11671674656
-1300.79701458526,-1778.57790856799
-1304.27258966227,-1776.03076039118
-1307.74525566692,-1773.47528775584
-1311.214965627,-1770.91150651741
-1314.68167258783,-1768.33943284701
-1318.14532961503,-1765.75908323137
-1321.60588979747,-1763.1704744728
-1325.06330625015,-1760.573623689
-1328.51753211702,-1757.96854831299
-1331.96852057399,-1755.35526609286
-1335.4162248317,-1752.73379509161
-1338.86059813855,-1750.10415368688
-1342.30159378352,-1747.46636057071
-1345.73916509911,-1744.82043474919
-1349.17326546428,-1742.16639554218
-1352.60384830736,-1739.50426258292
-1356.03086710893,-1736.8340558176
-1359.45427540481,-1734.155795505
-1362.87402678896,-1731.46950221598
-1366.2900749164,-1728.77519683299
-1369.70237350613,-1726.07290054959
-1373.11087634412,-1723.36263486983
-1376.51553728617,-1720.64442160772
-1379.91631026088,-1717.91828288658
-1383.31314927258,-1715.18424113842
-1386.70600840423,-1712.44231910322
-1390.09484182041,-1709.69253982823
-1393.47960377017,-1706.93492666725
-1396.86024859002,-1704.16950327983
-1400.23673070682,-1701.39629363046
-1403.6090046407,-1698.61532198775
-1406.97702500798,-1695.82661292353
-1410.3407465241,-1693.03019131197
-1413.70012400649,-1690.22608232864
-1417.05511237752,-1687.41431144954
-1420.40566666735,-1684.59490445011
-1423.75174201686,-1681.76788740419
-1427.09329368052,-1678.93328668297
-1430.43027702929,-1676.09112895389
-1433.76264755345,-1673.24144117952
-1437.09036086553,-1670.38425061642
-1440.4133727031,-1667.51958481395
-1443.73163893168,-1664.64747161303
-1447.04511554755,-1661.76793914493
-1450.3537586806,-1658.88101582996
-1453.65752459716,-1655.9867303762
-1456.95636970277,-1653.08511177814
-1460.25025054504,-1650.17618931529
-1463.53912381644,-1647.25999255084
-1466.82294635704,-1644.33655133019
-1470.10167515733,-1641.40589577947
-1473.37526736095,-1638.46805630414
-1476.64368026745,-1635.52306358737
-1479.90687133504,-1632.57094858855
-1483.1647981833,-1629.61174254173
-1486.41741859587,-1626.64547695397
-1489.66469052318,-1623.67218360372
-1492.90657208513,-1620.69189453919
-1496.14302157374,-1617.70464207661
-1499.3739974558,-1614.71045879855
-1502.59945837552,-1611.70937755217
-1505.81936315717,-1608.70143144741
-1509.03367080764,-1605.68665385524
-1512.24234051907,-1602.66507840578
-1515.44533167141,-1599.63673898649
-1518.64260383497,-1596.60166974025
-1521.83411677295,-1593.55990506347
-1525.01983044398,-1590.51147960416
-1528.19970500464,-1587.45642825992
-1531.37370081187,-1584.39478617602
-1534.5417784255,-1581.32658874335
-1537.7038986107,-1578.25187159638
-1540.86002234034,-1575.17067061107
-1544.01011079745,-1572.08302190286
-1547.15412537761,-1568.98896182447
-1550.29202769127,-1565.88852696381
-1553.42377956611,-1562.78175414181
-1556.54934304939,-1559.66868041021
-1559.66868041021,-1556.54934304939
-1562.78175414181,-1553.42377956611
-1565.88852696381,-1550.29202769127
-1568.98896182447,-1547.15412537761
-1572.08302190286,-1544.01011079745
-1575.17067061107,-1540.86002234034
-1578.25187159638,-1537.7038986107
-1581.32658874335,-1534.5417784255
-1584.39478617602,-1531.37370081187
-1587.45642825992,-1528.19970500464
-1590.51147960416,-1525.01983044398
-1593.55990506347,-1521.83411677295
-1596.60166974025,-1518.64260383497
-1599.63673898649,-1515.44533167141
-1602.66507840578,-1512.24234051907
-1605.68665385524,-1509.03367080764
-1608.70143144741,-1505.81936315717
-1611.70937755217,-1502.59945837552
-1614.71045879855,-1499.3739974558
-1617.70464207661,-1496.14302157374
-1620.69189453919,-1492.90657208513
-1623.67218360372,-1489.66469052318
-1626.64547695397,-1486.41741859587
-1629.61174254173,-1483.1647981833
-1632.57094858855,-1479.90687133504
-1635.52306358737,-1476.64368026745
-1638.46805630414,-1473.37526736095
-1641.40589577947,-1470.10167515733
-1644.33655133019,-1466.82294635704
-1647.25999255084,-1463.53912381644
-1650.17618931529,-1460.25025054504
-1653.08511177814,-1456.95636970277
-1655.9867303762,-1453.65752459716
-1658.88101582996,-1450.3537586806
-1661.76793914493,-1447.04511554755
-1664.64747161303,-1443.73163893168
-1667.51958481395,-1440.4133727031
-1670.38425061642,-1437.09036086553
-1673.24144117952,-1433.76264755345
-1676.09112895389,-1430.43027702929
-1678.93328668297,-1427.09329368052
-1681.76788740419,-1423.75174201686
-1684.59490445011,-1420.40566666735
-1687.41431144954,-1417.05511237752
-1690.22608232864,-1413.70012400649
-1693.03019131197,-1410.3407465241
-1695.82661292353,-1406.97702500798
-1698.61532198775,-1403.6090046407
-1701.39629363046,-1400.23673070682
-1704.16950327983,-1396.86024859002
-1706.93492666725,-1393.47960377017
-1709.69253982823,-1390.09484182041
-1712.44231910322,-1386.70600840423
-1715.18424113842,-1383.31314927258
-1717.91828288658,-1379.91631026088
-1720.64442160772,-1376.51553728617
-1723.36263486983,-1373.11087634412
-1726.07290054959,-1369.70237350613
-1728.77519683299,-1366.2900749164
-1731.46950221598,-1362.87402678896
-1734.155795505,-1359.45427540481
-1736.8340558176,-1356.03086710893
-1739.50426258292,-1352.60384830736
-1742.16639554218,-1349.17326546428
-1744.82043474919,-1345.73916509911
-1747.46636057071,-1342.30159378352
-1750.10415368688,-1338.86059813855
-1752.73379509161,-1335.4162248317
-1755.35526609286,-1331.96852057399
-1757.96854831299,-1328.51753211702
-1760.573623689,-1325.06330625015
-1763.1704744728,-1321.60588979747
-1765.75908323137,-1318.14532961503
-1768.33943284701,-1314.68167258783
-1770.91150651741,-1311.214965627
-1773.47528775584,-1307.74525566692
-1776.03076039118,-1304.27258966227
-1778.57790856799,-1300.79701458526
-1781.11671674656,-1297.31857742267
-1783.64716970286,-1293.83732517306
-1786.16925252855,-1290.3533048439
-1788.6829506309,-1286.86656344873
-1791.18824973265,-1283.37714800432
-1793.68513587195,-1279.88510552784
-1796.17359540218,-1276.39048303409
-1798.65361499176,-1272.89332753263
-1801.12518162391,-1269.39368602504
-1803.58828259647,-1265.89160550212
-1806.04290552156,-1262.38713294109
-1808.48903832535,-1258.88031530287
-1810.92666924764,-1255.3711995293
-1813.3557868416,-1251.8598325404
-1815.77637997331,-1248.34626123165
-1818.18843782136,-1244.83053247128
-1820.59194987643,-1241.31269309757
-1822.98690594082,-1237.79278991612
-1825.37329612791,-1234.27086969722
-1827.75111086167,-1230.74697917319
-1830.12034087612,-1227.22116503566
-1832.4809772147,-1223.69347393302
-1834.83301122971,-1220.16395246775
-1837.17643458164,-1216.63264719383
-1839.51123923857,-1213.09960461414
-1841.8374174754,-1209.56487117787
-1844.15496187321,-1206.02849327801
-1846.46386531848,-1202.49051724873
-1848.76412100237,-1198.95098936292
-1851.05572241988,-1195.40995582964
-1853.33866336907,-1191.86746279162
-1855.61293795024,-1188.32355632281
-1857.87854056501,-1184.77828242588
-1860.13546591551,-1181.23168702981
-1862.3837090034,-1177.68381598744
-1864.62326512899,-1174.13471507307
-1866.85412989025,-1170.58442998004
-1869.07629918186,-1167.03300631843
-1871.28976919418,-1163.48048961261
-1873.49453641222,-1159.92692529898
-1875.69059761466,-1156.3723587236
-1877.87794987267,-1152.81683513992
-1880.05659054892,-1149.26039970652
-1882.22651729642,-1145.70309748477
-1884.38772805738,-1142.14497343671
-1886.5402210621,-1138.58607242271
-1888.68399482773,-1135.02643919936
-1890.81904815713,-1131.46611841723
-1892.94538013764,-1127.90515461875
-1895.06299013982,-1124.34359223607
-1897.17187781624,-1120.78147558889
-1899.27204310015,-1117.21884888244
-1901.36348620423,-1113.65575620534
-1903.4462076193,-1110.09224152758
-1905.5202081129,-1106.52834869847
-1907.58548872805,-1102.96412144465
-1909.6420507818,-1099.39960336807
-1911.68989586391,-1095.83483794404
-1913.7290258354,-1092.26986851926
-1915.75944282717,-1088.70473830995
-1917.78114923855,-1085.13949039987
-1919.79414773584,-1081.5741677385
-1921.79844125088,-1078.00881313916
-1923.79403297953,-1074.44346927718
-1925.78092638019,-1070.87817868805
-1927.75912517232,-1067.3129837657
-1929.72863333485,-1063.74792676067
-1931.68945510468,-1060.18304977838
-1933.64159497513,-1056.61839477743
-1935.58505769436,-1053.05400356787
-1937.51984826378,-1049.48991780955
-1939.44597193648,-1045.92617901043
-1941.3634342156,-1042.36282852499
-1943.27224085271,-1038.7999075526
-1945.1723978462,-1035.23745713594
-1947.0639114396,-1031.67551815942
-1948.94678811998,-1028.11413134769
-1950.8210346162,-1024.55333726408
-1952.68665789732,-1020.99317630912
-1954.54366517085,-1017.43368871907
-1956.39206388107,-1013.8749145645
-1958.23186170731,-1010.31689374884
-1960.06306656227,-1006.75966600699
-1961.88568659024,-1003.20327090393
-1963.69973016537,-999.647747833429
-1965.50520588996,-996.093136016633
-1967.30212259267,-992.539474500821
-1969.09048932676,-988.986802158101
-1970.87031536831,-985.435157684157
-1972.64161021448,-981.884579597015
-1974.40438358167,-978.335106235829
-1976.15864540376,-974.7867757597
-1977.90440583027,-971.239626146506
-1979.64167522461,-967.693695191763
-1981.37046416222,-964.149020507509
-1983.09078342875,-960.605639521207
-1984.80264401825,-957.063589474677
-1986.50605713134,-953.522907423044
-1988.20103417335,-949.983630233715
-1989.88758675249,-946.445794585379
-1991.56572667801,-942.909436967024
-1993.23546595835,-939.374593676984
-1994.89681679925,-935.841300822002
-1996.54979160194,-932.309594316323
-1998.19440296123,-928.779509880805
-1999.83066366368,-925.251083042053
-2001.45858668571,-921.724349131578
-2003.07818519174,-918.199343284974
-2004.6894725323,-914.676100441121
-2006.29246224215,-911.154655341413
-2007.88716803843,-907.635042528999
-2009.47360381874,-904.117296348055
-2011.05178365929,-900.601450943075
-2012.621721813,-897.087540258182
-2014.1834327076,-893.575598036465
-2015.73693094378,-890.065657819331
-2017.28223129327,-886.557752945888
-2018.81934869696,-883.051916552341
-2020.34829826305,-879.548181571416
-2021.8690952651,-876.046580731795
-2023.38175514019,-872.54714655759
-2024.88629348702,-869.049911367818
-2026.38272606401,-865.554907275911
-2027.87106878744,-862.06216618924
-2029.35133772957,-858.571719808664
-2030.82354911673,-855.083599628095
-2032.28771932745,-851.597836934089
-2033.74386489062,-848.114462805449
-2035.19200248354,-844.633508112858
-2036.63214893013,-841.155003518525
-2038.06432119899,-837.678979475855
-2039.48853640157,-834.205466229134
-2040.90481179031,-830.734493813241
-2042.31316475675,-827.266092053369
-2043.71361282969,-823.800290564777
-2045.10617367333,-820.337118752555
-2046.49086508541,-816.876605811404
-2047.8677049954,-813.418780725446
-2049.2367114626,-809.963672268041
-2050.59790267436,-806.51130900163
-2051.95129694418,-803.061719277597
-2053.29691270995,-799.614931236143
-2054.63476853208,-796.17097280618
-2055.96488309168,-792.729871705252
-2057.28727518877,-789.291655439459
-2058.60196374046,-785.856351303413
-2059.90896777914,-782.423986380198
-2061.20830645068,-778.994587541359
-2062.49999901264,-775.568181446902
-2063.78406483251,-772.144794545312
-2065.06052338587,-768.724453073586
-2066.32939425468,-765.307183057289
-2067.59069712548,-761.893010310621
-2068.84445178762,-758.4819604365
-2070.09067813152,-755.074058826662
-2071.32939614694,-751.669330661783
-2072.56062592121,-748.267800911608
-2073.78438763748,-744.869494335097
-2075.00070157307,-741.474435480594
-2076.20958809766,-738.082648686006
-2077.41106767163,-734.694158078993
-2078.60516084437,-731.30898757718
-2079.79188825252,-727.927160888382
-2080.97127061835,-724.548701510843
-2082.14332874804,-721.173632733487
-2083.30808353003,-717.801977636189
-2084.46555593333,-714.433759090054
-2085.61576700589,-711.068999757713
-2086.75873787293,-707.707722093636
-2087.89448973533,-704.34994834445
-2089.02304386798,-700.995700549281
-2090.14442161813,-697.645000540098
-2091.25864440386,-694.297869942083
-2092.36573371239,-690.954330173999
-2093.46571109853,-687.614402448586
-2094.55859818308,-684.278107772958
-2095.64441665126,-680.945466949016
-2096.72318825114,-677.616500573877
-2097.79493479208,-674.291229040311
-2098.85967814319,-670.969672537189
-2099.91744023178,-667.651851049945
-2100.96824304182,-664.337784361051
-2102.01210861247,-661.027492050499
-2103.04905903648,-657.720993496299
-2104.0791164588,-654.418307874981
-2105.10230307499,-651.11945416212
-2106.11864112979,-647.824451132856
-2107.12815291566,-644.533317362438
-2108.13086077127,-641.246071226771
-2109.1267870801,-637.962730902976
-2110.11595426895,-634.683314369958
-2111.09838480656,-631.407839408985
-2112.07410120216,-628.136323604278
-2113.04312600404,-624.868784343608
-2114.00548179821,-621.605238818904
-2114.96119120695,-618.34570402687
-2115.91027688745,-615.090196769608
-2116.85276153046,-611.838733655255
-2117.78866785891,-608.591331098629
-2118.71801862655,-605.348005321873
-2119.64083661667,-602.10877235512
-2120.55714464069,-598.873648037164
-2121.4669655369,-595.642648016129
-2122.37032216914,-592.415787750158
-2123.26723742552,-589.193082508105
-2124.15773421708,-585.97454737023
-2125.04183547659,-582.760197228912
-2125.91956415723,-579.550046789359
-2126.79094323135,-576.344110570328
-2127.65599568926,-573.142402904857
-2128.51474453794,-569.944937940998
-2129.36721279989,-566.751729642556
-2130.21342351184,-563.562791789842
-2131.05339972362,-560.378137980421
-2131.88716449693,-557.197781629878
-2132.71474090417,-554.021735972583
-2133.53615202728,-550.85001406246
-2134.3514209566,-547.682628773769
-2135.16057078967,-544.519592801888
-2135.96362463015,-541.360918664103
-2136.76060558666,-538.2066187004
-2137.5515367717,-535.056705074269
-2138.33644130051,-531.911189773502
-2139.11534229,-528.770084611011
