#obj1,#obj2,#obj3,#con1,#con2,#var1,#var2,#Gen,#Eval
0.03867927,-0.97988051,0.0052958,0.01132073,0.2947042,0.476018063558642,0.0916170721309578,64,9742
0.03720757,-0.97993892,0.00641398,0.01279243,0.29358602,0.47601777156735,0.0916023556622383,64,9787
0.03942063,-0.97997338,0.0047245,0.01057937,0.2952755,0.476017599283454,0.091624485512305,65,9845
0.0433984,-0.72685277,0.00189649,0.0066016,0.29810351,0.842372107442565,0.0837963695682208,65,9855
0.0398751,-0.97995132,0.00437946,0.0101249,0.29562054,0.476017709689561,0.0916290300155421,65,9901
0.03333334,-0.70604056,0.00665407,0.01666666,0.29334593,0.834208454742997,0.0884603854994833,66,9974
0.03990267,-0.97998852,0.004356,0.01009733,0.295644,0.476017523688059,0.0916293057194719,66,9979
0.03889905,-0.97997195,0.00512225,0.01110095,0.29487775,0.476017606387551,0.091619269815925,66,9996
0.03925041,-0.97995985,0.00485517,0.01074959,0.29514483,0.476017667076852,0.0916227833243355,66,10055
0.03854338,-0.97999942,0.00539333,0.01145662,0.29460667,0.476017460359042,0.0916157133488355,66,10079
0.04333438,-0.72673446,0.00182519,0.00666562,0.29817481,0.842372280618257,0.0837972172325668,67,10135
0.03994246,-0.97995985,0.00432755,0.01005754,0.29567245,0.476017666825402,0.0916297035849851,67,10188
0.03828639,-0.97999233,0.00558799,0.01171361,0.29441201,0.47601750443107,0.091613143498025,67,10209
0.0392719,-0.97998905,0.00486999,0.0107281,0.29513001,0.476017356709502,0.0916229982545862,68,10387
0.03333334,-0.70077008,0.00423096,0.01666666,0.29576904,0.834234485963441,0.0884337134536485,69,10450
0.03998412,-0.97999287,0.00429362,0.01001588,0.29570638,0.476017501873001,0.0916301201864059,69,10524
0.0383429,-0.97998142,0.00554563,0.0116571,0.29445437,0.476017559172777,0.0916137085508759,69,10532
0.03971787,-0.97996169,0.00449865,0.01028213,0.29550135,0.476017657595334,0.0916274577647569,70,10565
0.04334331,-0.72678339,0.00185805,0.00665669,0.29814195,0.842372704157461,0.0837973065608885,70,10575
0.03993321,-0.97999638,0.0043322,0.01006679,0.2956678,0.476017484327463,0.0916296111570011,70,10576
0.0399016,-0.97999716,0.00435625,0.0100984,0.29564375,0.476017480404695,0.0916292949783901,70,10577
0.03744847,-0.97999281,0.00622679,0.01255153,0.29377321,0.476017502044759,0.0916047645957076,70,10649
0.04333366,-0.72672343,0.00182082,0.00666634,0.29817918,0.842372211106457,0.0837972100382079,71,10711
0.0396,-0.97996527,0.00458828,0.0104,0.29541172,0.476017639965861,0.0916262791458012,71,10790
0.03881176,-0.97985667,0.00519635,0.01118824,0.29480365,0.476018182714667,0.0916183970155229,71,10812
0.03998286,-0.98000002,0.00429415,0.01001714,0.29570585,0.476017465963241,0.0916301076252353,72,10939
0.03966783,-0.97999984,0.00453488,0.01033217,0.29546512,0.476017464152422,0.0916269574558063,72,10981
0.03834722,-0.97999078,0.00554172,0.01165278,0.29445828,0.47601751233392,0.0916137517576046,72,10982
0.03993635,-0.97997564,0.00433117,0.01006365,0.29566883,0.476017587995461,0.0916296424913966,73,11023
0.03735652,-0.97998428,0.00629745,0.01264348,0.29370255,0.47601754464343,0.0916038450620585,73,11084
0.03904625,-0.97999871,0.00500826,0.01095375,0.29499174,0.476017472586546,0.0916207418752059,73,11097
0.03700418,-0.9799962,0.00657693,0.01299582,0.29342307,0.476017427663368,0.0916003217527853,73,11120
0.03999082,-0.97999024,0.00428868,0.01000918,0.29571132,0.476017514944968,0.0916301872544617,73,11125
0.0399772,-0.9799946,0.00429878,0.0100228,0.29570122,0.476017493274077,0.0916300510183521,73,11142
0.03961253,-0.97998399,0.0045775,0.01038747,0.2954225,0.476017546246538,0.0916264044588673,74,11192
0.03998186,-0.97998399,0.00429592,0.01001814,0.29570408,0.476017546149195,0.0916300976026817,74,11234
0.03911601,-0.9799931,0.0049763,0.01088399,0.2950237,0.476017397217511,0.0916214394336977,74,11249
0.03714973,-0.97992855,0.00645876,0.01285027,0.29354124,0.476017823495738,0.0916017772937563,74,11262
0.03998172,-0.97998434,0.00429601,0.01001828,0.29570399,0.476017544523657,0.0916300962441818,74,11270
0.0437518,-0.72764015,0.00221853,0.0062482,0.29778147,0.842372376068314,0.0837925671105911,75,11386
0.03986123,-0.97996008,0.00438946,0.01013877,0.29561054,0.476017665692627,0.091628891355187,75,11401
0.03986451,-0.97995341,0.0043874,0.01013549,0.2956126,0.476017699257597,0.0916289240953136,75,11402
0.03969336,-0.97994775,0.00451825,0.01030664,0.29548175,0.476017727584617,0.0916272127244507,75,11412
0.03999006,-0.97999084,0.00428923,0.01000994,0.29571077,0.476017512076972,0.0916301795885615,75,11441
0.03995463,-0.97998351,0.00431672,0.01004537,0.29568328,0.47601754870159,0.0916298253203459,75,11461
0.03720678,-0.97992307,0.00641563,0.01279322,0.29358437,0.476017850936116,0.0916023476996153,75,11470
0.03999602,-0.97999406,0.00428447,0.01000398,0.29571553,0.476017495753216,0.0916302392124539,76,11538
0.0395575,-0.97996402,0.00462077,0.0104425,0.29537923,0.476017646233149,0.0916258541236645,76,11543
0.03666667,-0.97985166,0.00683824,0.01333333,0.29316176,0.476018169231105,0.0915969081501069,76,11544
0.03999026,-0.97998965,0.00428915,0.01000974,0.29571085,0.476017517900882,0.0916301815950636,76,11574
0.03998165,-0.97997677,0.00429656,0.01001835,0.29570344,0.476017582385846,0.0916300954759653,76,11576
0.03333334,-0.70079631,0.00425496,0.01666666,0.29574504,0.834234327344432,0.0884338173791068,76,11598
0.03972929,-0.97999901,0.00448749,0.01027071,0.29551251,0.476017471007817,0.0916275720095098,76,11625
0.03999442,-0.9799965,0.00428553,0.01000558,0.29571447,0.476017483691787,0.0916302231996134,77,11649
0.0385645,-0.97988886,0.00538275,0.0114355,0.29461725,0.476018021969297,0.09161592449943,77,11653
0.03998982,-0.97999096,0.0042894,0.01001018,0.2957106,0.476017511322913,0.0916301772333326,77,11662
0.03999431,-0.97999436,0.00428575,0.01000569,0.29571425,0.476017494542383,0.0916302221090403,77,11737
0.03999123,-0.97998899,0.00428845,0.01000877,0.29571155,0.4760175210821,0.0916301912820922,77,11747
0.03737077,-0.97986442,0.00629445,0.01262923,0.29370555,0.476018143974604,0.09160398757203,77,11756
0.03805992,-0.97994548,0.00576373,0.01194008,0.29423627,0.476017738720433,0.0916108788329124,77,11778
0.03667255,-0.98000002,0.01256536,0.01332745,0.28743464,0.475982407051112,0.0915970056342593,77,11780
0.03999103,-0.97999084,0.00428848,0.01000897,0.29571152,0.476017511845777,0.0916301892792711,78,11784
0.04333333,-0.72675329,0.00185071,0.00666667,0.29814929,0.842372277419979,0.0837970535118165,78,11801
0.03961477,-0.97998083,0.004576,0.01038523,0.295424,0.476017561997063,0.0916264267828538,78,11846
0.03951407,-0.9799701,0.00465348,0.01048593,0.29534652,0.476017615638251,0.0916254198622786,78,11847
0.0399939,-0.97999412,0.00428608,0.0100061,0.29571392,0.47601749572838,0.091630218023278,78,11857
0.03999598,-0.97999412,0.0042845,0.01000402,0.2957155,0.476017495618573,0.0916302388057225,78,11870
0.03977016,-0.97996825,0.00445836,0.01022984,0.29554164,0.476017625008836,0.0916279806929406,78,11881
0.03927109,-0.97998083,0.00483802,0.01072891,0.29516198,0.476017561991097,0.0916229901609048,78,11891
0.03978654,-0.97998786,0.00444458,0.01021346,0.29555542,0.476017526780374,0.0916281444977448,78,11901
0.03892706,-0.97998178,0.00510025,0.01107294,0.29489975,0.476017557395894,0.0916195499181529,78,11915
0.03677995,-0.9799965,0.00674683,0.01322005,0.29325317,0.476017431050292,0.091598079591047,78,11923
0.03999037,-0.9799937,0.0042888,0.01000963,0.2957112,0.476017497761144,0.0916301827215698,79,11954
0.03999463,-0.97999543,0.00428544,0.01000537,0.29571456,0.47601748895613,0.091630225256428,79,11968
0.03867782,-0.97987133,0.00529751,0.01132218,0.29470249,0.476018109639287,0.0916170576156959,79,11972
0.0399939,-0.97999412,0.00428608,0.0100061,0.29571392,0.47601749572838,0.091630218023278,79,11984
0.03999348,-0.97999454,0.00428638,0.01000652,0.29571362,0.476017493619305,0.0916302137481981,79,11998
0.03999595,-0.979994,0.00428453,0.01000405,0.29571547,0.476017496103367,0.0916302384599064,79,12035
0.03999559,-0.97999382,0.00428481,0.01000441,0.29571519,0.476017497164353,0.0916302348798653,79,12043
0.03999414,-0.97999448,0.00428587,0.01000586,0.29571413,0.476017493917629,0.0916302204391277,79,12060
0.03999935,-0.97999972,0.00428156,0.01000065,0.29571844,0.476017467708752,0.0916302725471379,80,12088
0.03954568,-0.97994876,0.00463077,0.01045432,0.29536923,0.47601772235637,0.0916257359832702,80,12093
0.04333333,-0.72674853,0.00184431,0.00666667,0.29815569,0.842372270645464,0.0837970878180869,80,12105
0.03968539,-0.97999996,0.00452104,0.01031461,0.29547896,0.476017465636381,0.0916271330407849,80,12110
0.03959515,-0.97996223,0.00459217,0.01040485,0.29540783,0.476017654903663,0.0916262306542229,80,12139
0.03982522,-0.97999847,0.00441439,0.01017478,0.29558561,0.47601747382729,0.0916285312933799,80,12142
0.03998863,-0.97999299,0.00429017,0.01001137,0.29570983,0.476017501361807,0.0916301653195501,80,12152
0.03999722,-0.97999477,0.00428351,0.01000278,0.29571649,0.476017492425448,0.0916302512054149,80,12175
0.03969336,-0.97994775,0.00451825,0.01030664,0.29548175,0.476017727584617,0.0916272127244507,80,12177
0.03999383,-0.97999448,0.00428611,0.01000617,0.29571389,0.47601749394741,0.0916302172910389,80,12196
0.03999397,-0.9799943,0.00428601,0.01000603,0.29571399,0.476017494602489,0.0916302186997726,80,12214
0.04333333,-0.72676224,0.0018617,0.00666667,0.2981383,0.84237229317225,0.0837969957270974,81,12244
0.03999378,-0.97999424,0.00428617,0.01000622,0.29571383,0.4760174951139,0.0916302167777328,81,12259
0.03999698,-0.97999531,0.00428365,0.01000302,0.29571635,0.476017489648565,0.091630248811571,81,12260
0.03965354,-0.97996396,0.00454754,0.01034646,0.29545246,0.476017646256202,0.0916268145557321,81,12262
0.03999168,-0.97998911,0.0042881,0.01000832,0.2957119,0.476017520586169,0.0916301958158561,81,12277
0.03923443,-0.97998345,0.0048658,0.01076557,0.2951342,0.476017548905802,0.0916226234993634,81,12279
0.03999935,-0.97999972,0.00428156,0.01000065,0.29571844,0.47601746767601,0.091630272534726,81,12291
0.03959513,-0.97996223,0.00459219,0.01040487,0.29540781,0.476017654893104,0.0916262304903945,81,12305
0.03937611,-0.97993928,0.00476068,0.01062389,0.29523932,0.47601776971437,0.0916240402622624,81,12331
0.03834262,-0.97998118,0.00554586,0.01165738,0.29445414,0.476017560275666,0.0916137057498407,81,12342
0.03959753,-0.97996396,0.00459025,0.01040247,0.29540975,0.476017646407402,0.0916262543896993,81,12349
0.03999402,-0.97999442,0.00428597,0.01000598,0.29571403,0.476017494090551,0.0916302191877869,81,12366
0.03996304,-0.97999471,0.00430957,0.01003696,0.29569043,0.476017492588546,0.0916299094406818,82,12397
0.03999935,-0.97999972,0.00428156,0.01000065,0.29571844,0.476017467708752,0.0916302725471379,82,12427
0.03999711,-0.97999513,0.00428357,0.01000289,0.29571643,0.4760174906512,0.0916302500953366,82,12428
0.04333333,-0.7267611,0.00186017,0.00666667,0.29813983,0.842372291413704,0.0837970039053915,82,12429
0.03933357,-0.97998554,0.00479007,0.01066643,0.29520993,0.476017538380728,0.091623614919983,82,12448
0.03960298,-0.97996283,0.00458617,0.01039702,0.29541383,0.476017651958619,0.0916263088819918,82,12458
0.03959639,-0.97996324,0.00459117,0.01040361,0.29540883,0.476017649944548,0.0916262430295616,82,12471
0.03997988,-0.97999316,0.00429683,0.01002012,0.29570317,0.476017500273405,0.0916300777614756,82,12516
0.04333333,-0.72676021,0.00185972,0.00666667,0.29814028,0.84237228797688,0.0837970055036909,82,12519
0.03992445,-0.9799996,0.00433991,0.01007555,0.29566009,0.476017462002972,0.0916295234971795,82,12520
0.03999061,-0.97999209,0.00428872,0.01000939,0.29571128,0.476017505670074,0.0916301851121836,82,12526
0.04333333,-0.72676164,0.00186061,0.00666667,0.29813939,0.842372293391086,0.0837970019741239,83,12550
0.0389431,-0.97999895,0.0050901,0.0110569,0.2949099,0.476017455492804,0.0916197103597985,83,12555
0.03969291,-0.97994721,0.00451863,0.01030709,0.29548137,0.476017730086686,0.0916272082361799,83,12565
0.03945616,-0.97999501,0.00471119,0.01054384,0.29528881,0.476017415916271,0.0916248407738351,83,12570
0.03999542,-0.979994,0.00428493,0.01000458,0.29571507,0.476017496100843,0.091630233224711,83,12581
0.03944427,-0.97995985,0.00470737,0.01055573,0.29529263,0.476017666999068,0.0916247218664177,83,12611
0.03671142,-0.97986525,0.00679708,0.01328858,0.29320292,0.476018139816556,0.0915973943003293,83,12615
0.03999826,-0.97999674,0.00428259,0.01000174,0.29571741,0.476017482571332,0.0916302615673326,83,12623
0.03707148,-0.97999489,0.00652965,0.01292852,0.29347035,0.476017414647069,0.0916009947891647,83,12649
0.03979494,-0.97999525,0.00443769,0.01020506,0.29556231,0.476017490046452,0.091628228509611,83,12658
0.03987687,-0.97995788,0.00437769,0.01012313,0.29562231,0.476017676880506,0.0916290477023148,83,12679
0.03999883,-0.97999847,0.00428204,0.01000117,0.29571796,0.476017473888995,0.0916302672908488,84,12736
0.03717435,-0.97990608,0.00644147,0.01282565,0.29355853,0.476017935676644,0.0916020234509312,84,12754
0.03999742,-0.97999489,0.00428335,0.01000258,0.29571665,0.476017491614743,0.091630253192146,84,12762
0.03998944,-0.97998679,0.00428996,0.01001056,0.29571004,0.476017532285867,0.091630173389792,84,12763
0.03999635,-0.97999287,0.0042843,0.01000365,0.2957157,0.476017501801607,0.0916302424655687,84,12765
0.03993839,-0.97997648,0.00432956,0.01006161,0.29567044,0.476017583822583,0.0916296629258197,84,12833
0.03999885,-0.97999847,0.00428202,0.01000115,0.29571798,0.476017473794036,0.0916302675056542,85,12902
0.03999908,-0.97999996,0.00428175,0.01000092,0.29571825,0.47601746625278,0.0916302697918829,85,12903
0.03999867,-0.97999829,0.00428217,0.01000133,0.29571783,0.476017474581691,0.0916302657239183,85,12917
0.03999853,-0.97999865,0.00428226,0.01000147,0.29571774,0.476017473087137,0.0916302642715691,85,12942
0.03834211,-0.97998029,0.0055463,0.01165789,0.2944537,0.476017564724597,0.0916137007188993,85,12971
0.03985196,-0.97998893,0.00439463,0.01014804,0.29560537,0.476017521375969,0.0916287986460458,85,12991
0.03999938,-0.97999966,0.00428154,0.01000062,0.29571846,0.476017467781327,0.0916302727621923,86,13025
0.03999908,-0.97999996,0.00428175,0.01000092,0.29571825,0.476017466287433,0.0916302698207826,86,13026
0.03742667,-0.97986591,0.00625174,0.01257333,0.29374826,0.476018136539201,0.0916045465491187,86,13031
0.04333333,-0.72674185,0.00183929,0.00666667,0.29816071,0.842372248306522,0.0837971100591513,86,13039
0.03999946,-0.97999996,0.00428164,0.01000054,0.29571836,0.476017465499465,0.0916302735993958,86,13054
0.03999938,-0.97999966,0.00428154,0.01000062,0.29571846,0.476017468006759,0.0916302728105621,86,13055
0.0399995,-0.97999996,0.00428143,0.0100005,0.29571857,0.476017466477757,0.0916302740359549,86,13056
0.03999901,-0.9799999,0.0042818,0.01000099,0.2957182,0.476017466767503,0.0916302691241947,86,13069
0.03999357,-0.9799962,0.0042862,0.01000643,0.2957138,0.476017485018972,0.0916302146627375,86,13138
0.03928339,-0.97998625,0.00482829,0.01071661,0.29517171,0.47601753499192,0.0916231131286647,86,13139
0.0399995,-0.97999996,0.00428143,0.0100005,0.29571857,0.476017466477757,0.0916302740359549,87,13177
0.03999895,-0.97999972,0.00428186,0.01000105,0.29571814,0.476017467504383,0.0916302685309588,87,13193
0.0399986,-0.97999889,0.00428219,0.0100014,0.29571781,0.47601747181655,0.0916302649870188,87,13196
0.03999945,-0.9799996,0.00428149,0.01000055,0.29571851,0.476017468281998,0.0916302734683125,87,13234
0.04353413,-0.72728133,0.00211501,0.00646587,0.29788499,0.842372631105804,0.0837944886764172,87,13270
0.03999895,-0.97999972,0.00428186,0.01000105,0.29571814,0.476017467504383,0.0916302685309588,88,13332
0.03333334,-0.70167553,0.00449722,0.01666666,0.29550278,0.834230377887256,0.0884386595859875,88,13372
0.03999947,-0.97999954,0.00428147,0.01000053,0.29571853,0.476017468375862,0.0916302737318606,88,13388
0.03758662,-0.97996193,0.00612349,0.01241338,0.29387651,0.476017656617531,0.0916061460296567,88,13406
0.03999982,-0.97999984,0.00428119,0.01000018,0.29571881,0.47601746688129,0.0916302772409204,88,13420
0.03999818,-0.97999722,0.00428262,0.01000182,0.29571738,0.476017480030993,0.0916302607666855,88,13444
0.03999939,-0.97999966,0.00428153,0.01000061,0.29571847,0.476017467817632,0.0916302728976832,89,13467
0.03983656,-0.97998559,0.00440659,0.01016344,0.29559341,0.476017538171313,0.0916286446687261,89,13472
0.03692709,-0.97999436,0.00662418,0.01307291,0.29337582,0.476017494381001,0.0915995509518703,89,13486
0.03999898,-0.97999966,0.00428184,0.01000102,0.29571816,0.476017467726924,0.091630268788897,89,13502
0.03795606,-0.97998035,0.00584062,0.01204394,0.29415938,0.476017564487444,0.0916098402744736,89,13504
0.03999969,-0.97999984,0.00428129,0.01000031,0.29571871,0.476017467019786,0.0916302759224075,89,13528
0.03999948,-0.9799996,0.00428147,0.01000052,0.29571853,0.476017468054512,0.0916302737936416,89,13530
0.03999953,-0.9799999,0.00428141,0.01000047,0.29571859,0.476017466655803,0.0916302742643512,89,13543
0.03899071,-0.97994095,0.0050544,0.01100929,0.2949456,0.476017761528799,0.091620186437668,89,13556
0.03999941,-0.97999966,0.00428151,0.01000059,0.29571849,0.476017467783879,0.0916302731487883,89,13590
0.03994375,-0.97999966,0.00432395,0.01005625,0.29567605,0.476017467910957,0.0916297165795902,89,13591
0.03799168,-0.97990078,0.00581869,0.01200832,0.29418131,0.476017962223401,0.0916101964222628,89,13606
0.03995976,-0.9799875,0.00431254,0.01004024,0.29568746,0.476017528649394,0.0916298766183862,90,13655
0.03676848,-0.97992533,0.00674964,0.01323152,0.29325036,0.476017839374655,0.091597964863777,90,13673
0.03999969,-0.97999984,0.00428129,0.01000031,0.29571871,0.476017467000967,0.0916302759468182,90,13681
0.03999769,-0.97999847,0.00428291,0.01000231,0.29571709,0.476017473779322,0.0916302558403525,90,13761
0.0399983,-0.97999805,0.00428246,0.0100017,0.29571754,0.476017475804262,0.091630262047425,90,13765
0.03999968,-0.98000002,0.00428131,0.01000032,0.29571869,0.476017465997523,0.0916302758429002,91,13804
0.03999949,-0.9799996,0.00428146,0.01000051,0.29571854,0.476017468107039,0.091630273861023,91,13807
0.03999937,-0.97999966,0.00428155,0.01000063,0.29571845,0.476017467954181,0.0916302727099273,91,13808
0.03333334,-0.71045607,0.00852378,0.01666666,0.29147622,0.8341956347527,0.0884620435486925,91,13831
0.03999968,-0.97999984,0.0042813,0.01000032,0.2957187,0.476017466956204,0.0916302758037023,91,13833
0.03757965,-0.97986549,0.00613513,0.01242035,0.29386487,0.476018138629716,0.0916060762843249,91,13852
0.03999973,-0.98000002,0.00428125,0.01000027,0.29571875,0.476017466170579,0.0916302763162384,91,13858
0.03999965,-0.9799999,0.00428131,0.01000035,0.29571869,0.476017466545316,0.0916302755293852,91,13859
0.03975613,-0.97997534,0.00446858,0.01024387,0.29553142,0.476017589582637,0.0916278404407299,91,13905
0.04333333,-0.72672182,0.00182077,0.00666667,0.29817923,0.842372192842213,0.0837971994780659,92,13944
0.03999977,-0.97999996,0.00428122,0.01000023,0.29571878,0.476017466356369,0.0916302767042756,92,13972
0.03980139,-0.97996938,0.00443447,0.01019861,0.29556553,0.476017619150882,0.0916282929733108,92,13986
0.03999968,-0.97999984,0.0042813,0.01000032,0.2957187,0.476017466985386,0.0916302757793566,92,13999
0.03999969,-0.97999984,0.00428129,0.01000031,0.29571871,0.4760174670979,0.091630275931012,92,14011
0.03924811,-0.97998488,0.00485527,0.01075189,0.29514473,0.476017541897179,0.0916227603683974,92,14013
0.03999976,-0.98000002,0.00428123,0.01000024,0.29571877,0.476017466183736,0.0916302765689064,92,14023
0.03999984,-0.97999996,0.00428117,0.01000016,0.29571883,0.476017466417885,0.0916302773669887,92,14032
0.03999963,-0.9799999,0.00428133,0.01000037,0.29571867,0.476017466701316,0.0916302753014058,93,14078
0.03986854,-0.97998857,0.00438202,0.01013146,0.29561798,0.476017523352206,0.0916289644071758,93,14097
0.0395673,-0.97995985,0.00461357,0.0104327,0.29538643,0.476017667032377,0.0916259521796464,93,14099
0.03899061,-0.97994095,0.00505447,0.01100939,0.29494553,0.476017761547334,0.0916201854750846,93,14142
0.03991077,-0.97998685,0.00434994,0.01008923,0.29565006,0.476017531905722,0.0916293867266048,93,14167
0.03999972,-0.98000002,0.00428126,0.01000028,0.29571874,0.476017466084907,0.0916302761490043,93,14177
0.03999969,-0.97999984,0.00428129,0.01000031,0.29571871,0.4760174670979,0.091630275931012,93,14184
0.03690149,-0.97989213,0.00665041,0.01309851,0.29334959,0.476018005622473,0.0915992949211028,93,14206
0.03870412,-0.97987252,0.00527738,0.01129588,0.29472262,0.476018103623867,0.0916173206760277,93,14213
0.03962389,-0.97996461,0.00457011,0.01037611,0.29542989,0.476017643129486,0.0916265180422124,93,14229
0.03999484,-0.97999853,0.00428507,0.01000516,0.29571493,0.476017473537322,0.091630227396526,94,14248
0.03945848,-0.97999114,0.00469448,0.01054152,0.29530552,0.476017510538729,0.0916248639301671,94,14267
0.03999961,-0.9799999,0.00428135,0.01000039,0.29571865,0.476017466622302,0.0916302751056827,94,14279
0.03913261,-0.97990561,0.00494853,0.01086739,0.29505147,0.476017938128303,0.0916216054254492,94,14282
0.03776968,-0.97996491,0.00598373,0.01223032,0.29401627,0.476017641471691,0.0916079765855693,94,14284
0.03999972,-0.98000002,0.00428126,0.01000028,0.29571874,0.476017466074178,0.0916302761754551,94,14295
0.03999976,-0.98000002,0.00428123,0.01000024,0.29571877,0.476017466123472,0.0916302766086145,94,14307
0.03999971,-0.97999984,0.00428127,0.01000029,0.29571873,0.476017467022615,0.0916302761179627,94,14328
0.03999991,-0.98000002,0.00428111,0.01000009,0.29571889,0.47601746619638,0.0916302781513691,94,14329
0.0399997,-0.97999996,0.00428128,0.0100003,0.29571872,0.476017466477624,0.0916302759666536,94,14349
